sample_id,model,generation,batch,problem_key,analyzed,parsed_ok,total_errors,has_cwe,num_cwe_types,cwe_list,error_count,warning_count,style_count,performance_count,portability_count
qwen/gen_3/00001_3/0001_161_B._Discounts,qwen,gen_3,00001_3,161 b discounts,1,1,2,1,1,398,0,0,1,1,0
qwen/gen_3/00001_3/0216_p02398_How_Many_Divisors_,qwen,gen_3,00001_3,p02398 how many divisors,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0015_488_C._Fight_the_Monster,qwen,gen_3,00001_3,488 c fight the monster,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0168_282_B._Painting_Eggs,qwen,gen_3,00001_3,282 b painting eggs,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0222_1131_E._String_Multiplication,qwen,gen_3,00001_3,1131 e string multiplication,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0169_305_A._Strange_Addition,qwen,gen_3,00001_3,305 a strange addition,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_3/00001_3/0203_p00483_Planetary_Exploration,qwen,gen_3,00001_3,p00483 planetary exploration,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0044_p03889_CODE_FESTIVAL_2016_Relay__Parallel__-_Mirror_String,qwen,gen_3,00001_3,p03889 code festival 2016 relay parallel mirror string,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0095_604_A._Uncowed_Forces,qwen,gen_3,00001_3,604 a uncowed forces,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_3/00001_3/0214_p02110_Settler,qwen,gen_3,00001_3,p02110 settler,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0045_p04048_AtCoder_Grand_Contest_001_-_Mysterious_Light,qwen,gen_3,00001_3,p04048 atcoder grand contest 001 mysterious light,1,1,7,1,1,563,0,0,7,0,0
qwen/gen_3/00001_3/0068_1199_E._Matching_vs_Independent_Set,qwen,gen_3,00001_3,1199 e matching vs independent set,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0073_1344_A._Hilbert_s_Hotel,qwen,gen_3,00001_3,1344 a hilbert s hotel,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_3/00001_3/0246_358_B._Dima_and_Text_Messages,qwen,gen_3,00001_3,358 b dima and text messages,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0113_p02679_AtCoder_Beginner_Contest_168_-____Bullet_,qwen,gen_3,00001_3,p02679 atcoder beginner contest 168 bullet,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0136_p02042_ABSum,qwen,gen_3,00001_3,p02042 absum,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_3/00001_3/0194_p03003_AtCoder_Beginner_Contest_130_-_Common_Subsequence,qwen,gen_3,00001_3,p03003 atcoder beginner contest 130 common subsequence,1,1,1,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0011_392_D._Three_Arrays,qwen,gen_3,00001_3,392 d three arrays,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0066_1158_F._Density_of_subarrays,qwen,gen_3,00001_3,1158 f density of subarrays,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_3/00001_3/0025_724_F._Uniformly_Branched_Trees,qwen,gen_3,00001_3,724 f uniformly branched trees,1,1,4,1,2,563|570,0,0,4,0,0
qwen/gen_3/00001_3/0086_343_B._Alternating_Current,qwen,gen_3,00001_3,343 b alternating current,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0134_p01770_Arojam_s_Mask,qwen,gen_3,00001_3,p01770 arojam s mask,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0145_1121_A._Technogoblet_of_Fire,qwen,gen_3,00001_3,1121 a technogoblet of fire,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0196_p03287_AtCoder_Beginner_Contest_105_-_Candy_Distribution,qwen,gen_3,00001_3,p03287 atcoder beginner contest 105 candy distribution,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0256_666_B._World_Tour,qwen,gen_3,00001_3,666 b world tour,1,1,1,1,1,398,1,0,0,0,0
qwen/gen_3/00001_3/0165_207_D9._The_Beaver_s_Problem_-_3,qwen,gen_3,00001_3,207 d9 the beaver s problem 3,1,1,4,1,1,398,0,0,4,0,0
qwen/gen_3/00001_3/0156_1373_B._01_Game,qwen,gen_3,00001_3,1373 b 01 game,1,1,0,0,0,,0,0,0,0,0
qwen/gen_3/00001_3/0034_958_E2._Guard_Duty__medium_,qwen,gen_3,00001_3,958 e2 guard duty medium,1,1,4,1,1,398,0,0,4,0,0
qwen/gen_3/00001_3/0130_p01150_Eight_Princes,qwen,gen_3,00001_3,p01150 eight princes,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_1/00000/0146_p03194_CADDi_2018_for_Beginners_-_Product_and_GCD,qwen,gen_1,00000,p03194 caddi 2018 for beginners product and gcd,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0092_1195_D2._Submarine_in_the_Rybinsk_Sea__hard_edition_,qwen,gen_1,00000,1195 d2 submarine in the rybinsk sea hard edition,1,1,1,1,1,398,1,0,0,0,0
qwen/gen_1/00000/0258_1117_F._Crisp_String,qwen,gen_1,00000,1117 f crisp string,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0110_268_A._Games,qwen,gen_1,00000,268 a games,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0266_1285_C._Fadi_and_LCM,qwen,gen_1,00000,1285 c fadi and lcm,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0028_309_B._Context_Advertising,qwen,gen_1,00000,309 b context advertising,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0158_p00991_Grid,qwen,gen_1,00000,p00991 grid,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0264_1244_C._The_Football_Season,qwen,gen_1,00000,1244 c the football season,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0060_p03013_AtCoder_Beginner_Contest_129_-_Typical_Stairs,qwen,gen_1,00000,p03013 atcoder beginner contest 129 typical stairs,1,1,1,1,1,571,0,0,1,0,0
qwen/gen_1/00000/0139_949_C._Data_Center_Maintenance,qwen,gen_1,00000,949 c data center maintenance,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0046_754_E._Dasha_and_cyclic_table,qwen,gen_1,00000,754 e dasha and cyclic table,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0038_571_E._Geometric_Progressions,qwen,gen_1,00000,571 e geometric progressions,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0172_1081_D._Maximum_Distance,qwen,gen_1,00000,1081 d maximum distance,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0043_687_D._Dividing_Kingdom_II,qwen,gen_1,00000,687 d dividing kingdom ii,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0144_p02916_AtCoder_Beginner_Contest_140_-_Buffet,qwen,gen_1,00000,p02916 atcoder beginner contest 140 buffet,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0265_1264_A._Beautiful_Regional_Contest,qwen,gen_1,00000,1264 a beautiful regional contest,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_1,00000,p03153 keyence programming contest 2019 connecting cities,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0183_1334_A._Level_Statistics,qwen,gen_1,00000,1334 a level statistics,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0196_283_D._Cows_and_Cool_Sequences,qwen,gen_1,00000,283 d cows and cool sequences,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0150_p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,qwen,gen_1,00000,p03819 atcoder regular contest 068 snuke line,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0101_1446_D2._Frequency_Problem__Hard_Version_,qwen,gen_1,00000,1446 d2 frequency problem hard version,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0108_219_A._k-String,qwen,gen_1,00000,219 a k string,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0163_p01738_Gravity_Point,qwen,gen_1,00000,p01738 gravity point,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_1/00000/0273_1455_F._String_and_Operations,qwen,gen_1,00000,1455 f string and operations,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0053_915_A._Garden,qwen,gen_1,00000,915 a garden,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0140_977_B._Two-gram,qwen,gen_1,00000,977 b two gram,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0026_260_B._Ancient_Prophesy,qwen,gen_1,00000,260 b ancient prophesy,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0107_195_A._Let_s_Watch_Football,qwen,gen_1,00000,195 a let s watch football,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0227_p02741_Panasonic_Programming_Contest_2020_-_Kth_Term,qwen,gen_1,00000,p02741 panasonic programming contest 2020 kth term,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0201_39_E._What_Has_Dirichlet_Got_to_Do_with_That_,qwen,gen_1,00000,39 e what has dirichlet got to do with that,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0068_p00167_Bubble_Sort,qwen,gen_1,00000,p00167 bubble sort,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0233_p03612_AtCoder_Beginner_Contest_072_-_Derangement,qwen,gen_1,00000,p03612 atcoder beginner contest 072 derangement,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0127_670_B._Game_of_Robots,qwen,gen_1,00000,670 b game of robots,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0089_1136_D._Nastya_Is_Buying_Lunch,qwen,gen_1,00000,1136 d nastya is buying lunch,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0071_p00680_KND_Factory,qwen,gen_1,00000,p00680 knd factory,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0067_p00035_Is_it_Convex_,qwen,gen_1,00000,p00035 is it convex,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0216_774_K._Stepan_and_Vowels,qwen,gen_1,00000,774 k stepan and vowels,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0153_p00206_Next_Trip,qwen,gen_1,00000,p00206 next trip,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0193_209_B._Pixels,qwen,gen_1,00000,209 b pixels,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0243_p01083_RedBlue,qwen,gen_1,00000,p01083 redblue,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0045_730_J._Bottles,qwen,gen_1,00000,730 j bottles,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0032_39_H._Multiplication_Table,qwen,gen_1,00000,39 h multiplication table,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0257_1096_E._The_Top_Scorer,qwen,gen_1,00000,1096 e the top scorer,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0219_846_B._Math_Show,qwen,gen_1,00000,846 b math show,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0223_937_D._Sleepy_Game,qwen,gen_1,00000,937 d sleepy game,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0261_1184_B3._The_Doctor_Meets_Vader__Hard_,qwen,gen_1,00000,1184 b3 the doctor meets vader hard,1,1,2,1,2,398|563,0,0,2,0,0
qwen/gen_1/00000/0074_p01086_Short_Phrase,qwen,gen_1,00000,p01086 short phrase,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0079_p01838_Optimal_Tournament,qwen,gen_1,00000,p01838 optimal tournament,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0226_p02610_AIsing_Programming_Contest_2020_-_Camel_Train,qwen,gen_1,00000,p02610 aising programming contest 2020 camel train,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_1/00000/0212_687_A._NP-Hard_Problem,qwen,gen_1,00000,687 a np hard problem,1,1,3,1,1,398,0,0,3,0,0
qwen/gen_1/00000/0176_1189_A._Keanu_Reeves,qwen,gen_1,00000,1189 a keanu reeves,1,1,1,1,1,398,0,0,0,1,0
qwen/gen_1/00000/0129_716_D._Complete_The_Graph,qwen,gen_1,00000,716 d complete the graph,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0169_1012_B._Chemical_table,qwen,gen_1,00000,1012 b chemical table,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0070_p00493_Zig-Zag_Numbers,qwen,gen_1,00000,p00493 zig zag numbers,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0205_518_E._Arthur_and_Questions,qwen,gen_1,00000,518 e arthur and questions,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0195_25_D._Roads_not_only_in_Berland,qwen,gen_1,00000,25 d roads not only in berland,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0135_851_B._Arpa_and_an_exam_about_geometry,qwen,gen_1,00000,851 b arpa and an exam about geometry,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0078_p01694_Step_Aerobics,qwen,gen_1,00000,p01694 step aerobics,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0112_316_B2._EKG,qwen,gen_1,00000,316 b2 ekg,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0234_p03771_AtCoder_Grand_Contest_012_-_Camel_and_Oases,qwen,gen_1,00000,p03771 atcoder grand contest 012 camel and oases,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0148_p03503_AtCoder_Beginner_Contest_080_-_Shopping_Street,qwen,gen_1,00000,p03503 atcoder beginner contest 080 shopping street,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0013_1334_D._Minimum_Euler_Cycle,qwen,gen_1,00000,1334 d minimum euler cycle,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0055_963_B._Destruction_of_a_Tree,qwen,gen_1,00000,963 b destruction of a tree,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0080_p01974_Pigeonhole_principle,qwen,gen_1,00000,p01974 pigeonhole principle,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0120_500_C._New_Year_Book_Reading,qwen,gen_1,00000,500 c new year book reading,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0121_526_A._King_of_Thieves,qwen,gen_1,00000,526 a king of thieves,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0054_938_B._Run_For_Your_Prize,qwen,gen_1,00000,938 b run for your prize,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0047_776_A._A_Serial_Killer,qwen,gen_1,00000,776 a a serial killer,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0253_1007_E._Mini_Metro,qwen,gen_1,00000,1007 e mini metro,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0100_1424_N._BubbleSquare_Tokens,qwen,gen_1,00000,1424 n bubblesquare tokens,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0259_1144_B._Parity_Alternated_Deletions,qwen,gen_1,00000,1144 b parity alternated deletions,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0204_494_A._Treasure,qwen,gen_1,00000,494 a treasure,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0029_331_E2._Deja_Vu,qwen,gen_1,00000,331 e2 deja vu,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0125_621_D._Rat_Kwesh_and_Cheese,qwen,gen_1,00000,621 d rat kwesh and cheese,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_1/00000/0246_p01535_Markup_language_has_Declined,qwen,gen_1,00000,p01535 markup language has declined,1,1,10,1,3,398|563|570,0,4,5,1,0
qwen/gen_1/00000/0025_235_D._Graph_Game,qwen,gen_1,00000,235 d graph game,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0049_820_D._Mister_B_and_PR_Shifts,qwen,gen_1,00000,820 d mister b and pr shifts,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0116_405_E._Graph_Cutting,qwen,gen_1,00000,405 e graph cutting,1,1,3,1,1,398,0,0,3,0,0
qwen/gen_1/00000/0254_1030_E._Vasya_and_Good_Sequences,qwen,gen_1,00000,1030 e vasya and good sequences,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0270_1369_D._TediousLee,qwen,gen_1,00000,1369 d tediouslee,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0113_339_A._Helpful_Maths,qwen,gen_1,00000,339 a helpful maths,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0215_754_B._Ilya_and_tic-tac-toe_game,qwen,gen_1,00000,754 b ilya and tic tac toe game,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0095_1277_E._Two_Fairs,qwen,gen_1,00000,1277 e two fairs,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0214_730_G._Car_Repair_Shop,qwen,gen_1,00000,730 g car repair shop,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0249_p01970_The_Diversity_of_Prime_Factorization,qwen,gen_1,00000,p01970 the diversity of prime factorization,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0006_1149_E._Election_Promises,qwen,gen_1,00000,1149 e election promises,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0236_p00032_Plastic_Board,qwen,gen_1,00000,p00032 plastic board,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0130_737_A._Road_to_Cinema,qwen,gen_1,00000,737 a road to cinema,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0170_1037_B._Reach_Median,qwen,gen_1,00000,1037 b reach median,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0103_1497_D._Genius,qwen,gen_1,00000,1497 d genius,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0262_1202_C._You_Are_Given_a_WASD-string...,qwen,gen_1,00000,1202 c you are given a wasd string,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0041_634_C._Factory_Repairs,qwen,gen_1,00000,634 c factory repairs,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0076_p01356_Nearest_Station,qwen,gen_1,00000,p01356 nearest station,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0084_101_C._Vectors,qwen,gen_1,00000,101 c vectors,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0072_p00822_Weather_Forecast,qwen,gen_1,00000,p00822 weather forecast,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0066_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies,qwen,gen_1,00000,p03943 atcoder beginner contest 047 fighting over candies,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0019_1466_F._Euclid_s_nightmare,qwen,gen_1,00000,1466 f euclid s nightmare,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0143_p02781_AtCoder_Beginner_Contest_154_-_Almost_Everywhere_Zero,qwen,gen_1,00000,p02781 atcoder beginner contest 154 almost everywhere zero,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0138_920_E._Connected_Components_,qwen,gen_1,00000,920 e connected components,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0178_1227_A._Math_Problem,qwen,gen_1,00000,1227 a math problem,1,1,4,1,1,563,0,0,4,0,0
qwen/gen_1/00000/0073_p00953_Animal_Companion_in_Maze,qwen,gen_1,00000,p00953 animal companion in maze,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0200_378_C._Maze,qwen,gen_1,00000,378 c maze,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0155_p00573_Commuter_Pass,qwen,gen_1,00000,p00573 commuter pass,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0128_691_D._Swaps_in_Permutation,qwen,gen_1,00000,691 d swaps in permutation,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0118_455_C._Civilization,qwen,gen_1,00000,455 c civilization,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_1,00000,1374 e1 reading books easy version,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0248_p01835_Donut_Decoration,qwen,gen_1,00000,p01835 donut decoration,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0077_p01538_Kakezan,qwen,gen_1,00000,p01538 kakezan,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0117_433_A._Kitahara_Haruki_s_Gift,qwen,gen_1,00000,433 a kitahara haruki s gift,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0133_805_A._Fake_NP,qwen,gen_1,00000,805 a fake np,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0119_478_A._Initial_Bet,qwen,gen_1,00000,478 a initial bet,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0042_663_A._Rebus,qwen,gen_1,00000,663 a rebus,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0147_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,qwen,gen_1,00000,p03343 atcoder regular contest 098 range minimum queries,1,1,1,1,1,398,1,0,0,0,0
qwen/gen_1/00000/0123_578_C._Weakness_and_Poorness,qwen,gen_1,00000,578 c weakness and poorness,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0166_p02157_Shuffle_2,qwen,gen_1,00000,p02157 shuffle 2,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0010_1269_E._K_Integers,qwen,gen_1,00000,1269 e k integers,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0134_830_A._Office_Keys,qwen,gen_1,00000,830 a office keys,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0267_1304_E._1-Trees_and_Queries,qwen,gen_1,00000,1304 e 1 trees and queries,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0162_p01576_Exciting_Bicycle,qwen,gen_1,00000,p01576 exciting bicycle,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0194_235_A._LCM_Challenge,qwen,gen_1,00000,235 a lcm challenge,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0085_1043_A._Elections,qwen,gen_1,00000,1043 a elections,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0058_p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence,qwen,gen_1,00000,p02744 panasonic programming contest 2020 string equivalence,1,1,2,1,1,398,0,0,1,1,0
qwen/gen_1/00000/0052_893_D._Credit_Card,qwen,gen_1,00000,893 d credit card,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0093_1236_A._Stones,qwen,gen_1,00000,1236 a stones,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0174_1129_A2._Toy_Train,qwen,gen_1,00000,1129 a2 toy train,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0033_425_D._Sereja_and_Squares,qwen,gen_1,00000,425 d sereja and squares,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0022_1540_C1._Converging_Array__Easy_Version_,qwen,gen_1,00000,1540 c1 converging array easy version,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0094_1253_F._Cheap_Robot,qwen,gen_1,00000,1253 f cheap robot,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0030_354_E._Lucky_Number_Representation,qwen,gen_1,00000,354 e lucky number representation,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0035_494_D._Birthday,qwen,gen_1,00000,494 d birthday,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0244_p01219_Private_Teacher,qwen,gen_1,00000,p01219 private teacher,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_1/00000/0229_p03010_diverta_2019_Programming_Contest_2_-_Diverta_City,qwen,gen_1,00000,p03010 diverta 2019 programming contest 2 diverta city,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0122_551_B._ZgukistringZ,qwen,gen_1,00000,551 b zgukistringz,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_1/00000/0182_1311_C._Perform_the_Combo,qwen,gen_1,00000,1311 c perform the combo,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0036_519_B._A_and_B_and_Compilation_Errors,qwen,gen_1,00000,519 b a and b and compilation errors,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0189_1466_C._Canine_poetry,qwen,gen_1,00000,1466 c canine poetry,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0039_593_C._Beautiful_Function,qwen,gen_1,00000,593 c beautiful function,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0272_1413_F._Roads_and_Ramen,qwen,gen_1,00000,1413 f roads and ramen,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0018_143_A._Help_Vasilisa_the_Wise_2,qwen,gen_1,00000,143 a help vasilisa the wise 2,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0024_20_B._Equation,qwen,gen_1,00000,20 b equation,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0044_70_C._Lucky_Tickets,qwen,gen_1,00000,70 c lucky tickets,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0091_1176_F._Destroy_it_,qwen,gen_1,00000,1176 f destroy it,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0245_p01353_Rabbit_Plays_Games_,qwen,gen_1,00000,p01353 rabbit plays games,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_1/00000/0251_p02257_Prime_Numbers,qwen,gen_1,00000,p02257 prime numbers,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0021_1513_C._Add_One,qwen,gen_1,00000,1513 c add one,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0180_1269_B._Modulo_Equality,qwen,gen_1,00000,1269 b modulo equality,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0190_1490_D._Permutation_Transformation,qwen,gen_1,00000,1490 d permutation transformation,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_1,00000,p01262 adaptive time slicing quantization,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0069_p00323_Metal_Recycling,qwen,gen_1,00000,p00323 metal recycling,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0051_868_A._Bark_to_Unlock,qwen,gen_1,00000,868 a bark to unlock,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_1/00000/0031_379_A._New_Year_Candles,qwen,gen_1,00000,379 a new year candles,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0088_1107_D._Compression,qwen,gen_1,00000,1107 d compression,1,1,0,0,0,,0,0,0,0,0
qwen/gen_1/00000/0199_354_B._Game_with_Strings,qwen,gen_1,00000,354 b game with strings,1,1,0,0,0,,0,0,0,0,0
